robot_id,packet_size,interval,is_botnet
15,512.6547087817978,0.07717628923561412,0
45,523.7197033239651,1.1209647338424424,0
28,501.04852595942964,0.05746310602292201,0
66,488.06719390017815,1.43265853209886,0
38,531.9993195003431,0.3238579234849992,0
80,594.8581584518907,0.83018093577346,0
57,446.45997485188417,1.0917484133085802,0
56,529.5792769188506,1.820224772577283,0
94,410.9518187374246,0.28117201302079947,0
88,503.6146439790344,0.20619256013127785,0
87,404.5430983773151,1.185107996916333,0
13,396.06540374376186,1.5953725684141669,0
72,470.55421071432437,0.05823738606629959,0
82,587.20368046689,3.3378924676228707,0
54,487.08996506885995,0.35481953723261617,0
11,371.0169705844277,0.01,0
20,514.9504178041923,2.966017535692748,0
40,464.66721157389907,0.7209102971332289,0
20,508.0716215227177,0.6308194641868582,0
47,522.6102374285153,0.9630810138348667,0
74,1139.8727590287965,0.24209495710096784,1
97,1196.0959920733485,0.11929522095652541,1
35,517.8796160397319,1.6875120272778186,0
17,604.6285818720917,0.8390237136731323,0
49,505.75213944140273,1.8661643515697808,0
91,1279.0379294163752,0.10215650890522518,1
83,517.8525858493743,0.01,0
43,510.9170233205994,1.7287637244044063,1
1,505.91531013588514,3.1075355219644685,0
53,445.6322870591266,0.48192440392532776,0
35,465.37976669480975,0.01,1
79,472.70898797530344,0.6742460639596721,0
44,532.00345063476,0.08618724982244172,0
82,545.8428903931729,0.01,0
17,1177.8496828577872,0.01,1
56,478.3204351115512,3.361826373856082,0
94,492.45385942338805,0.7386641223231636,0
47,495.56939638227624,0.01,0
20,1224.6605545787045,0.27866913306186786,1
48,514.7232103996341,0.7872744306366816,0
12,552.4406087379515,0.21174837366268806,0
49,532.578221218934,2.4176927912564814,0
70,460.46911823277134,0.2471779424665605,0
19,546.7402015117375,0.7031335367803102,0
63,535.6744653320192,0.7716720501472406,0
11,456.47758112869656,0.2555880615523273,0
83,518.1994115968332,0.42525024028075886,0
74,434.6020019418071,1.5351591573643728,0
37,533.0740353571623,0.5982210793433865,0
80,574.2243485913586,0.06587637185639242,0
66,542.8498185564391,0.35122833324718733,0
26,525.1491655395986,0.32437386481695535,0
65,553.4478469465074,0.3871464842316914,0
77,438.8215497227955,0.4385008320614149,0
84,457.7141295227655,0.3308858338831595,0
72,462.2981170226901,1.2342033053729269,0
58,1162.6436404299,0.01,1
5,502.69390678242985,0.23638821733048732,0
90,553.8714681890698,1.0131279455720508,0
93,488.9054662340739,1.166019881684469,0
38,541.1012076800353,0.3215429044910365,0
86,490.733679500058,1.7140735694407425,0
31,538.4963174525991,1.150830623055609,0
90,575.1559520208108,0.14282637562957173,0
72,580.6703084224093,1.8354301576069336,0
25,495.1222986500059,2.8534270470247196,1
76,455.4582970608777,1.2423543079932937,0
13,488.06167817366827,0.8800771026866155,0
14,472.9149986949477,0.867924135265724,0
53,521.7709135007401,1.8074277390708837,0
15,463.47265352738356,0.01,0
72,599.3051505882263,1.4120339077471193,0
35,497.099456891127,1.1213587545905253,0
52,526.6099769505371,0.4280639988857351,0
10,1256.9009225977977,0.15166497557373426,1
72,452.3429857108575,2.3083170393489505,0
90,411.4383525730873,0.5447449582453437,0
46,497.2104778387237,0.2660606869142876,0
30,543.9762780626361,0.29586757753736176,0
12,498.53851844003145,0.49011625702713263,0
56,581.7833991000053,0.4629282367637144,0
32,1176.881581356908,0.06892565406371426,1
25,1245.5650327098558,0.01,1
79,554.311000701811,1.3714637895464943,0
4,449.379342593355,1.2142960501273317,0
66,468.4887563861789,0.01,0
58,563.0480982434113,0.25453248960639746,0
29,451.12822393144364,0.01,0
72,480.4279845742478,1.2466248795058752,0
51,545.1237900114354,0.9164036647717433,1
86,1169.4544080408582,0.2927474501963409,1
54,466.47469919199517,0.38495700183650694,0
24,419.98602533592594,0.6155972994077065,0
69,509.4305300434176,0.24852127195285914,0
3,483.54214800384386,1.657225935435682,0
8,559.4158135864609,1.1308222804148051,0
14,548.1126475542599,0.4312907676880471,0
4,530.2666492837509,1.9482463198230766,0
23,502.37190631078647,0.20897998012268587,0
93,391.78702638318026,3.9359879198243566,0
74,431.9206305012153,0.192844486727423,0
74,549.7049932789455,0.040112228606068806,1
21,529.3136810991667,0.32696869795682193,0
19,536.6651636593595,2.2757835288351727,0
29,468.70215730512314,1.06481720142986,0
49,455.9976930118444,0.46621708336639583,0
45,582.1514938589287,0.8482473233516616,0
27,563.0549112258776,0.5889463805174694,0
71,1169.4142753001431,0.31926648298496774,1
35,512.0371312003381,0.4850428285010425,0
54,553.0117022905613,0.6692089028608939,0
17,561.6394095124908,1.113916321216521,0
30,484.4852874066953,0.5749422126106679,0
30,524.3345897153204,0.36118381751679746,0
13,499.5290203630691,0.5834091835099144,0
86,494.67890205398396,0.42372109010412046,0
75,469.5496912292109,0.5365909301319941,0
89,522.3333691609437,1.7982161388443476,0
2,545.4640459477002,0.3432432464838706,0
15,463.8580644175458,2.22411178861316,0
41,536.4206774494638,1.4951720589622162,0
34,560.1365819840248,0.6279935842040371,0
92,485.9539184705808,0.1739440957316299,0
100,484.3532793222908,1.7727533267659603,0
63,536.6266726816134,0.7319233621749767,0
69,510.6083792337314,1.365794845925752,0
26,499.4604170498783,0.11250618971504439,1
66,447.87991654528753,2.749315218992933,0
41,488.34209163463834,0.17832547273529148,0
80,470.48209283793835,0.338452310224597,0
41,335.1259031413981,0.8301869984691376,0
69,459.0709929500001,0.20458391227080275,0
98,475.78650328966796,0.42304762882940555,0
39,535.6466805628733,1.4629797246528609,0
98,512.794555406793,0.1518688071595489,0
26,549.421497826374,0.06080798348149444,0
33,460.5387859239522,0.01,0
71,454.06320282476173,0.806119283944019,0
68,567.1115032777644,1.8343211140617437,0
47,448.8970323068895,2.1445772337029303,0
35,489.78806966165246,1.6280724997037155,0
75,496.31540869736267,0.16072865730193636,0
86,421.1155046757309,0.2083031933980265,0
65,502.43080333158605,1.2657998411178164,0
23,440.46134801328697,0.09861899752234052,0
59,529.1103596689237,0.36277210586822994,0
9,446.39822604462483,0.4753406889617602,0
71,414.03561135000837,0.21933047879026768,0
60,539.3969084174105,1.379784752366001,0
78,478.36964394563273,0.738012661544462,0
29,562.7024557909403,0.19755318764875496,0
72,448.13527897953776,0.3703200286857417,0
7,461.99690036717266,0.6588265057258221,0
81,515.0028785448194,0.4710815608446061,0
51,521.2249316805467,0.6649874528783896,0
25,519.9648786649674,2.168617955874357,0
13,521.7074787032135,1.8240233368127712,0
60,525.9063767551811,0.454267190754144,0
61,530.6008693383994,0.27594463357227,0
60,387.9814562818018,0.05785247411164285,0
32,505.52599756999643,0.343629662090695,0
83,419.3155025918182,1.3998291137889913,0
50,389.2437157369462,0.028853057079585995,0
84,535.9689918922531,0.5753666216258677,0
51,1208.6434802963327,0.18086803676668123,1
66,482.8597955375358,0.25624456711184934,0
15,530.5572817936134,1.0849260908403429,0
51,462.9871245558416,0.3552226849555841,0
25,567.8732144433415,2.4640964824527134,1
40,443.94070507438863,0.5336352791009145,0
73,519.2899949918722,0.13074380644061107,0
90,594.9646326858181,2.6353755045154994,1
15,507.33700008798223,0.6512703601877676,0
19,594.8936094449343,1.0158395223925125,0
85,469.27586583299114,0.07283442959805762,0
72,570.3523637788747,0.31181111593202204,0
68,1199.1663080674819,0.01,1
74,535.6203033273797,0.4118543731908753,0
72,520.5205553340172,1.758362224403415,0
85,527.726439534362,1.9927235752620305,0
81,548.6300217938293,1.0685420761573847,0
12,529.6788526083798,1.4089868177304068,0
40,474.49020516832707,3.9965768695321957,0
17,570.699008481201,1.2840994255444256,0
90,463.28745307681,0.509309691910897,0
49,603.1288138902638,0.9170711242942491,0
94,541.3526009937171,2.134656601383631,0
23,542.3504746453312,1.8267581066994845,0
1,445.6198999019221,1.5331916395324514,0
84,408.1798509545258,1.6980586713469035,0
79,616.5166360642014,0.12093573018919816,1
40,1215.7752027004424,0.48660676854122104,1
56,597.6341996728853,1.172489780145529,0
33,580.5620787250082,0.0616572810158347,0
45,422.39690727626964,1.5619674528655858,0
39,389.76320192532853,0.08795685797086598,0
68,550.7694702422859,2.0972350352893807,0
48,1295.0080501074942,0.05640158575819414,1
37,574.6539971284951,1.0051201175259812,0
83,1174.2703729603736,0.5971152841731916,1
33,414.23660899703805,1.5790282906322122,0
42,518.7708063221135,0.2806582351789759,0
50,604.7845513612674,0.25628502231199335,0
100,446.6963495576969,2.1221306430206255,1
20,490.25572297984337,0.6919932279176244,0
36,513.5458430120822,0.2438737631708942,0
11,505.6859753201301,0.08589636540653722,0
87,429.47020334112335,0.1846023829086947,0
89,486.39250948226527,3.735198984308154,0
86,543.5146477204432,0.895162364969799,0
93,441.5834158683459,0.22160965891802076,1
93,474.241756808894,2.5095941770289216,0
53,535.9042615546198,0.7923305180584365,0
76,497.8742092605253,0.01,0
11,522.5810957392299,0.7861793379257551,0
100,387.36352214850734,1.6661822185914388,0
71,466.03825171186884,0.01,0
55,493.97301344786746,0.8105071412458368,0
45,468.32852691563807,0.5059593803113495,0
86,466.8838966396034,0.01,1
26,1100.5744855629998,0.01,1
41,519.8279137250158,0.24794469996968818,0
4,557.8682462167342,0.7939221434205386,0
52,607.9139474626818,4.265792981782564,0
56,502.5834784851888,1.0602861571878912,0
31,466.18569617046927,1.2544803091185281,0
77,538.8636396667215,2.508597196369255,0
67,1192.2080496728458,0.01,1
3,515.7641204009858,0.6295887529306258,0
15,469.11176644570514,1.7273090829427453,0
3,540.5981197149837,2.442042833553338,0
53,599.3235410558871,1.8086951172249583,0
59,512.6348727701234,0.943884933608738,0
13,411.2787768252999,0.9016701703747662,0
51,1140.1855404443043,0.01,1
99,549.8045089207767,0.04209579356038416,0
67,528.3712853752836,0.9025715534768126,0
58,1124.3019610497124,0.01,0
90,508.25950146675814,1.9380504187640484,0
16,560.4796253708294,0.06763359655013995,0
92,464.85167811533944,0.94596399738822,0
60,574.3951764292734,0.9212011307589205,0
83,548.6762102037612,1.2196536716654012,0
63,1226.59347292034,0.23153377576484158,1
35,488.3663167859182,2.7620781726128754,0
18,509.3675449815767,0.7968426399535149,0
14,616.9393987086373,3.2332931606215265,0
46,519.1269870649306,0.5314012588440833,0
4,451.7157763132032,1.038335144334355,0
44,578.2078258903916,0.06020598438312051,0
27,571.6068550151745,0.5560873807607377,0
66,1075.241850387308,0.15817123042789463,1
87,479.7872666556835,0.49214493865842074,0
66,503.43021196259707,0.4703722728323965,0
54,462.4544344655043,0.15445666696256855,0
61,420.21021037951044,0.01,0
59,432.04589825953366,0.22926962115853577,0
31,485.75273668347756,0.0568570009402114,0
84,1253.1655463266427,0.01,1
22,515.3969180061285,0.6285478389328045,0
73,528.3386435856647,0.4675843652385884,0
9,465.3787949492996,3.5310058268385127,1
17,511.36954553502045,0.5965196851709769,1
90,519.2381140996144,0.5045584356609473,0
97,478.91250984048344,2.4958487477695224,0
33,547.1434805302121,1.8722618292766309,0
88,520.2662337882856,1.1494971520463637,0
34,515.0020955756532,0.3093574763872444,0
71,503.75164617121254,1.4987851259655174,0
96,550.609156466484,2.282589577321474,0
4,1142.255824609878,0.4694342027891973,1
84,460.2978452368675,0.20485856165501892,0
89,560.1929018361293,0.9384676648306362,0
4,506.8346868854839,0.5049269942222758,0
60,524.545054460166,0.9038467755219983,0
42,1162.2261558879209,0.01,1
58,470.4065594104901,1.81046217233497,0
6,440.8007651941558,0.048315571261526094,0
9,535.6497412960225,2.9060315422906116,0
63,1108.6115788315415,0.12187207014717552,1
5,470.1014959613659,0.6561127726881768,0
68,411.8729800241746,1.0614544574963949,0
94,479.05059120190947,0.20621731823863548,0
19,471.4421642900612,0.2978343818623254,0
28,479.7218983971687,0.23987415776927723,0
12,578.814501941115,0.4689277851772298,0
90,572.3195214798399,0.4096663045228458,0
99,442.2985348417533,0.1950791356326351,0
98,1261.3764810877815,0.10933581079453404,1
57,488.587631940925,0.3222383233838119,0
67,519.006527324854,0.11533469621744274,0
50,421.5876046178161,0.7270920503503483,0
7,490.827226823427,0.01,0
81,507.3192554031256,0.37220385434771747,0
7,477.0487074035524,0.01,0
50,444.67361668974957,0.6001438847405767,0
100,1199.064266723037,0.01,1
34,547.5710358426014,2.056456229284966,0
5,456.5251327194465,0.0637368175222702,0
50,436.32577692736555,4.104691677012036,0
78,533.862587301325,1.4926022380492399,0
51,1227.9556735900796,0.22324040515550003,1
85,550.3267061737281,1.4172610394436174,1
75,514.570560401211,0.5491751348436541,0
3,557.2907381720455,1.4505449355832105,0
75,533.7894118635479,0.2384027130282272,0
14,512.4433161688266,0.5247687862717675,0
91,537.7584231073331,0.7679224881305251,0
41,429.00435818932084,0.18048137242667278,0
91,1167.7151836955593,0.3158964589186087,1
39,476.2813127522995,0.417361311828537,0
61,546.4144628170662,1.30316188563381,0
28,537.0978311072257,1.3464414686236532,0
48,488.440732860387,0.667871909888324,0
98,518.8405795737197,0.5660617130652228,0
14,547.6353059920791,0.2634190293076836,0
52,522.2750476081338,0.1743015957069396,0
12,448.64998868137207,0.7803157032782999,0
92,482.2202776018556,1.7948818809904883,0
25,506.729833101286,0.690446372010503,0
11,515.478130941598,1.370809088144908,0
91,1237.8414265462259,0.13138631502617765,1
88,472.79666181789867,0.7899834399477537,0
26,454.1088099835953,1.171601537743498,0
59,467.96708701961865,0.6857483847492819,0
67,492.40630315490444,1.1625152824249776,0
78,1186.8102744579244,0.22407054729082534,1
32,429.5627529761646,0.01,0
94,1288.7682465427604,0.026068071380567194,1
69,401.8234162128709,1.2909911934002198,0
81,559.6462444119215,1.9357502590122888,1
98,479.89360609200287,2.3428562089806215,0
87,1201.6215157638235,0.01,1
40,423.32172323401596,0.39133549477237833,0
17,560.0274238361984,0.01,0
90,505.4154520802436,0.27809975942054843,0
43,558.8078232243486,3.2104996413678744,0
78,429.65233294313964,0.1525669717774126,0
84,1216.0558345942782,0.13215551070778736,1
17,509.6574794596246,4.647723926157052,0
18,496.9125313610064,1.0349473654813754,0
52,523.1282810812997,0.3234609551075789,0
31,488.41791668249164,0.6938788405049803,0
23,512.4825554287885,0.915522677167721,0
73,414.19818353758245,0.9000996795134427,0
95,607.8083114513076,0.48823094462073924,0
44,457.78056595493416,1.5333756709663668,0
18,1105.7283069887392,0.22457547199732347,1
47,558.8450976217883,0.7968170517406281,0
49,636.4422737343241,0.6910060359356622,0
15,1213.3364553576732,0.05477879884978856,1
56,395.6600346898965,0.6867639229913803,0
15,594.4323507293892,0.3007021000483162,0
43,442.68812841769864,0.2565986682573217,0
41,450.0593695881336,2.202765974835009,0
59,466.29451260536007,2.7329554865891943,0
44,531.7460650123967,0.6965447352420057,0
52,555.3328882058025,1.7459483166435823,0
74,508.8770135695821,1.945271390603113,0
79,480.8453451492663,1.2126555825004426,0
9,483.4482571221718,0.22363101068542873,0
7,557.4801788766295,0.47298120987729103,0
40,441.9545952078744,0.6180647163072548,0
67,511.63664683910264,1.9618935286575263,0
66,525.5801872482216,0.2186552006412339,0
47,520.6226015824712,0.5141740177805671,0
98,514.807765437616,0.17253224659237867,0
5,458.8667740333647,0.19634557094620275,0
98,484.78868076877876,0.6112369606547841,0
27,482.31465428108027,3.1160356919506356,0
14,471.3158986027026,0.5194787220811851,0
58,522.7268978432111,0.40236109691946037,0
65,478.58721054961643,1.3941510426732828,0
93,527.6692759955845,2.9589143351005207,0
22,522.0757187407876,0.4813321804678394,0
53,540.5658909656408,2.302442745025251,0
67,511.1904342573567,0.17828424366101606,0
14,504.29243100855854,2.2614301101478618,0
75,450.95944141317113,0.3577472963668742,0
57,403.2710876992144,0.4587815733400063,0
32,575.2442930137732,2.0159327511709524,0
79,539.2043283148814,0.6382124499640871,0
12,560.8849708129646,0.19126684827499552,0
84,485.41180633180755,0.01,0
96,430.80718466024746,1.7156940209195688,0
92,541.8386907353797,0.7449296262821765,0
24,470.4797706896412,1.6402843483034975,0
19,1158.1518611517993,0.07427218732102142,1
78,436.0287752908486,0.5122882426994353,0
51,481.96107720725905,2.5270910391775727,0
98,519.8982266079968,1.6330874371566924,1
57,1227.7434652132984,0.412088214973167,1
87,484.6783071113273,1.3764464924464102,0
53,569.1824682680145,2.4359487478377844,0
32,583.2497123042089,0.6452211486440804,0
36,471.7714974927099,2.3659250048710105,0
39,489.6143045143989,0.6136324009226706,0
77,1106.7295393850368,0.17023225274596795,1
52,488.7538621232963,0.16124280423973644,0
80,523.6443781307806,1.632364320346141,0
66,416.6120738330337,0.321194066537291,0
64,426.49300622508025,0.4543518626119804,0
25,515.3201001758997,0.4988077768859196,0
47,484.65796652172895,2.640402827475258,0
47,508.95785080907865,0.24414775369738612,1
87,495.60525483557643,0.18487706604550536,0
97,425.7758287113703,0.8173409936512753,0
72,1239.8178397346207,0.01,1
89,459.2860198978516,0.5602131301195736,0
94,507.74605916435905,0.10522414278324768,0
67,551.9534256042004,0.3258772681305605,0
11,482.6143870850487,1.4945244623982814,0
40,356.00005663747584,2.413152236596351,1
25,525.7401904482917,0.64834449796162,0
22,503.7161341674478,0.8735688669471943,0
94,559.9286448041112,0.01,0
74,434.2632826545412,0.41817799346537504,0
83,569.6526060959131,2.6816370304171664,0
80,488.6768463524879,0.3321412090674451,1
100,1293.1426110685006,0.01,1
56,521.1391915911636,0.620580995431667,0
87,1216.04519081989,0.12949342756444382,1
5,1198.8333470084135,0.01,1
63,498.9955367412656,0.16519049877428263,0
95,435.386900270268,0.26728565041311525,0
31,464.63781069994536,1.0137639276399837,0
62,526.8288263516617,2.258554455151155,0
38,487.0433222171504,0.7859891235583045,0
12,413.6561929337239,1.0665261885854724,0
54,570.7077512372506,1.968058995602274,0
4,507.522837343761,2.33394653803101,0
45,483.71723619954906,0.2920820862079235,0
25,424.26379524963903,3.9123239409898605,0
49,451.93877024651533,0.7160155092880705,0
35,491.6251335250098,0.18704685963148773,0
37,417.5757671871659,0.5506236517490204,0
17,475.47935982534756,0.8758208646329824,0
62,379.33965447724063,0.2854109180303849,0
99,495.19159303551703,1.3008858458338268,0
21,461.69215626454263,0.232878782295247,0
22,552.6885330916087,4.427381776512633,1
79,496.8358707376392,1.6109471520258736,0
28,515.3817577980627,0.7359106440124399,0
25,539.1024342154998,0.01,0
44,527.4805757093455,0.7958736540226403,0
30,434.80129167507863,0.6454251540549134,0
95,549.054760284115,0.01,0
47,507.4418258882736,0.4312421619385735,0
71,438.04308840146206,0.20749886332310502,0
37,474.4298723639812,0.7002048993838023,0
83,453.55265768772534,1.1927263371678383,0
79,544.614335597352,1.4899056190811095,0
14,462.81081936446526,0.3101946678141356,0
43,571.6582032153276,0.158961104847779,0
53,567.8658996918124,0.986054657016267,0
98,580.4721873188826,0.23454397727023926,0
94,547.1185646650131,0.10406698969225008,0
97,499.99179232383926,1.8721331879688516,0
26,441.0333428184377,0.2775579938501419,0
77,1249.4806869179072,0.01632303917230397,1
59,402.8190951751026,1.2172313307503875,0
40,534.2724889798023,2.082299331922502,0
87,529.0751881620553,1.2306966462241848,0
69,497.1019650902455,0.603118264282596,0
69,540.9036367869614,0.02031528346549026,0
36,394.56906225320483,0.01,0
91,446.23769489395306,0.2596373780300146,0
96,473.6602366558637,0.34004340870964733,0
36,492.13916235036936,0.03280223948366556,0
62,513.790538873015,1.3945535411729046,0
51,473.89952893960526,4.342330043058998,0
28,1232.552996900592,0.01,1
25,1206.2205077883148,0.042402596286979455,1
49,552.1274353186237,0.36798840979930586,0
13,554.545105400827,0.27907986940694945,0
61,441.1377214628507,0.05556124207770881,1
75,469.9934011410589,0.8730880107448619,0
54,547.479832246263,0.267750409550751,0
92,536.6458661728319,0.4812091636487426,0
51,1118.107175606881,0.01,1
27,446.5258675824995,0.854681753918421,0
90,460.26247475369786,0.613297187324612,0
55,1135.8320413269475,0.1688942904136041,1
18,493.55885639005226,1.8476722556647798,0
62,457.4910457957253,0.19926316039974895,0
76,460.99586829247966,0.36061755487550473,0
41,514.6487269107606,1.1122162009658063,0
50,1207.4788459015579,0.05441650087642899,1
54,419.4567271890098,0.3306285296839825,0
29,485.13855980308404,0.6155163368224401,0
81,377.0125945123488,0.31109095608509213,0
5,519.3715196439939,0.8274806614878419,0
79,526.7315057000244,0.37849600877672634,1
4,512.6731181165644,0.15714967085181594,0
89,445.56848271538144,0.5671378392935846,0
49,416.74800482779125,0.7329900964556602,0
66,420.04984969429125,2.095781218160788,0
35,523.1745368467213,1.078464365522403,0
42,549.2634480876279,0.6292152337562018,0
87,520.6697475703413,1.418635352190737,0
49,536.3447496228519,0.01,0
33,486.8759966787122,0.6850561063657228,0
100,454.1181567004943,0.6860018615130068,0
40,557.5246799340712,1.003078484687886,0
21,419.9972186497149,1.1366129466747192,0
25,460.39429171327293,2.884720988812757,0
25,491.6097972363873,0.5342753380031827,0
57,504.65929845380504,1.0788545130216043,0
31,499.8593322439862,0.8961193852426016,0
52,581.6399563453094,2.451073690709579,0
59,530.7271178508383,0.8892505367042398,0
99,439.6078312372768,2.458914844326243,0
2,466.5167940203196,0.776818398624576,1
8,600.1973782392763,0.46757512788546446,0
53,1244.0481701375832,0.01,1
4,517.4968266065956,0.5585881200370955,0
44,541.5143046238833,4.822342401110944,0
62,585.399418213113,1.2761563590910319,1
95,534.3470287466107,2.133759326842623,0
6,454.5849349486931,0.5803704026240386,0
64,514.0136042885707,0.6820789422994601,0
70,572.6132931765717,0.02384899470344897,0
43,556.097244518893,0.26788608576732514,0
35,509.2383400544464,0.01,0
98,507.7858485191712,6.055626064423632,0
70,566.4194413750433,0.44752644718457224,0
12,1126.105248680229,0.021471791293488515,1
68,466.46171081231,1.3852491423652653,1
87,494.96257097823366,2.0507334604153455,0
50,444.6802389333588,5.6046268864198705,0
72,502.8916489229878,0.4513410384930083,0
57,525.9314483366699,0.0934329084186549,0
27,1225.3487961731785,0.12265593116752674,1
22,556.0180442725566,2.3318592961725026,0
64,488.13215091439423,0.3329548841136815,0
50,403.27005698342407,0.9810330209056534,0
95,529.2040933518831,0.4635456828050741,0
76,485.3574041573088,2.963594230553031,0
5,573.2993619113151,1.2142710008959876,0
80,440.33597346282227,0.5504571931950257,0
92,507.5414791759192,0.6239355045818331,0
34,463.25928216929776,0.2954577738674664,0
78,453.73370688018116,0.4863529739102867,0
98,515.8452926355992,0.6240880513346015,0
29,496.8489160265048,0.41777658758922165,0
33,478.71536198974917,0.7740779228099637,0
33,439.48452858176097,4.055056953580727,0
11,514.4620064941489,0.6695890016246921,0
26,1180.1445558359908,0.0808690854012849,1
70,511.18481023786927,1.5324743815959738,0
75,383.3510393615994,2.890995792598194,0
12,508.59628514333104,0.21511098991225805,1
67,507.44795487144756,0.12637373582051747,0
26,444.34645424241734,1.0765477545465851,0
16,517.6564358306914,1.673395236270458,0
69,527.7705458439681,0.45110487800406496,0
95,498.1643658198631,1.6996493898875389,0
41,540.4493450682841,1.034278157167162,0
74,427.68774801804005,0.36988754180477157,0
64,556.0520726794886,0.42916733015106867,0
35,460.5104014875813,0.643605034056909,0
61,524.8391846397527,1.124126457624236,0
74,413.3922772864303,0.3195246608035895,0
73,438.28483009390516,0.5301053592376309,0
1,599.9699906240254,0.2630188537704921,0
22,1220.198436686715,0.11972061007033166,1
11,537.8280466886415,0.4535417399189806,0
9,526.5764588719377,1.7038870982276009,0
25,395.4072048426507,0.9763588698129745,0
65,410.82097582515877,1.5652394391655116,1
75,526.6140522553584,0.01,0
74,416.7930745082399,4.790881362995504,0
